Actual,xgboost,linear,l1,l2,poly2,poly3,regtree,forest
5037.0,5473.112,5417.95897349454,5399.903882372244,5371.707660715132,5540.674997652706,5451.990539550781,5473.111111111111,5471.049345168779
2236.0,2295.0015,2108.855363142002,2128.1272217021196,2132.977832764873,2236.554822438018,2281.2628173828125,2295.0,2295.9244285714285
4983.0,4945.7983,4884.70426366277,4888.823457527975,4874.163749586314,4827.621731227162,5001.681823730469,4945.8,4950.337836580084
2248.0,2290.745,2215.826025240831,2161.2132800023846,2125.851949357195,2353.1756629101437,2266.535400390625,2290.75,2290.5301746031746
2816.0,2791.4492,2550.290374637936,2577.0769061899646,2592.2071668010876,2726.545048333166,2789.6878051757812,2791.4444444444443,2788.5745481324248
3744.0,3727.7974,3681.641752202602,3706.780477459264,3730.5213450969604,3784.2725173373474,3738.5438842773438,3727.8,3729.145301587302
1814.0,1755.0436,1890.6759360951892,1838.2336552961897,1822.2414015408685,1880.1691185993259,1783.48193359375,1755.0,1769.619444444444
5681.0,5486.3354,5157.65084225003,5184.46697924681,5211.323468937046,5304.835363184451,5531.908630371094,5486.333333333333,5486.877649270665
3020.0,2950.114,3083.5450844697025,3088.1573310342337,3089.7510779299046,2961.4657011104428,2953.5933227539062,2950.1111111111113,2950.494018648018
3985.0,4011.9678,3679.162951863933,3687.3624706526753,3691.3079393972585,3903.6451528090256,4147.088134765625,4012.0,4012.9010238095243
2315.0,2266.688,2124.006326904997,2099.0825396459586,2087.5373722645927,2232.6956189659104,2145.2762451171875,2266.6666666666665,2268.567
2885.0,2950.114,3083.5450844697025,3088.1573310342337,3089.7510779299046,2961.4657011104428,2953.5933227539062,2950.1111111111113,2950.494018648018
5302.0,6118.8066,5249.470540585866,5246.597719603236,5249.638046029646,5158.644077297213,6018.3160400390625,6119.0,5785.980631146631
3169.0,3096.678,3237.7279403680004,3238.4127861648303,3232.0786053610445,3093.6119050673587,3083.4392700195312,3096.6666666666665,3098.0728030303035
3002.0,2932.005,3047.8361868199263,3053.4241760629066,3055.096861254603,2952.0884246409696,2926.131591796875,2932.0,2932.867035520036
5337.0,5427.4146,5409.344340475025,5387.642778167141,5362.432681963921,5565.87438927067,5372.1424560546875,5427.416666666667,5429.953411694299
2381.0,2419.7603,2682.736070318564,2744.4288439406973,2783.1468249402387,2294.093280773115,2435.1639404296875,2419.75,2417.0525119047616
1573.0,1595.6663,1423.2126079847749,1369.1078759443535,1348.4319427952732,1620.542193682195,1616.7935180664062,1595.6666666666667,1598.4499668109668
3122.0,3104.4922,3262.1229208361583,3260.479891584544,3252.64393394342,3139.9492427977093,3143.4808959960938,3104.5,3108.2659877344868
2355.0,2299.0623,2250.764624792071,2213.1916396224005,2186.9973038604376,2522.492488799122,2526.4036254882812,2305.8333333333335,2300.4111100843597
2702.0,2708.0066,2557.2610771104883,2539.2987420378304,2540.9651429778414,2679.44155667242,2699.3289184570312,2708.0,2703.7842142857144
4085.0,4192.8525,4200.1957587905345,4183.9312465251205,4175.578131888256,4466.474462142418,4234.035400390625,4192.8,4197.648063492063
3775.0,3725.2212,3804.887565663961,3855.89853049092,3866.244902044433,3644.8654936652456,3757.589599609375,3725.214285714286,3726.6042828886802
1852.0,1863.1669,1786.4980700170727,1768.4194395395898,1768.7730613546883,1887.36995503449,1829.4713134765625,1863.1666666666667,1863.2113066378065
1893.0,1760.2461,1927.4993459435937,1851.6382580396576,1823.6077019053582,1851.0628130265104,1701.7927856445312,1774.6666666666667,1781.5885160818702
2682.0,2806.3364,2543.5494488611075,2570.8937939676034,2579.921102144517,2734.6801104784536,2796.9738159179688,2806.3333333333335,2804.687723128996
4915.0,4985.4927,4905.057602516208,4905.112396071836,4887.256922853836,4818.4508606684685,5083.8450927734375,4985.5,4982.136455627704
5533.0,5427.4146,5409.344340475025,5387.642778167141,5362.432681963921,5565.87438927067,5372.1424560546875,5427.416666666667,5429.953411694299
7623.0,6941.7783,6943.3004773228295,6877.777616593325,6831.203141608075,6903.207853928005,6957.897644042969,6941.777777777777,6964.110839657074
2734.0,2708.0066,2557.2610771104883,2539.2987420378304,2540.9651429778414,2679.44155667242,2699.3289184570312,2708.0,2703.7842142857144
5720.0,5427.4146,5409.344340475025,5387.642778167141,5362.432681963921,5565.87438927067,5372.1424560546875,5427.416666666667,5429.953411694299
4210.0,4091.9395,3766.409658794979,3743.010273679851,3727.819693053505,3948.503916295187,4035.480712890625,4092.0,4091.6101626984128
3959.0,3725.2212,3804.887565663961,3855.89853049092,3866.244902044433,3644.8654936652456,3757.589599609375,3725.214285714286,3726.6042828886802
4201.0,4192.8525,4200.1957587905345,4183.9312465251205,4175.578131888256,4466.474462142418,4234.035400390625,4192.8,4197.648063492063
4137.0,4192.8525,4200.1957587905345,4183.9312465251205,4175.578131888256,4466.474462142418,4234.035400390625,4192.8,4197.648063492063
2727.0,2705.0593,2627.7617150737497,2580.908151287864,2568.382463253176,2676.0872094655933,2729.8607788085938,2705.0,2704.765095238096
4131.0,3972.0198,4848.2685928023275,4831.9079348920295,4820.883643411824,4309.037541680649,4058.3458862304688,3972.0,3967.3939166666673
3014.0,2995.5159,2920.546539142786,2938.6103056330667,2961.3062615372564,3026.6433890813205,2977.6476440429688,2995.5,3003.754471472972
1954.0,2024.9994,2368.9802316521545,2316.380809474056,2306.62766687735,1961.6285506064742,1997.28515625,2025.0,2025.3469349261845
3360.0,3305.2139,3236.951463541922,3256.7356832857695,3276.9350320709364,3313.4033818405587,3349.040283203125,3305.2,3307.4044502164484
2256.0,2294.004,2207.039057830656,2155.53093136771,2132.1178171932606,2339.719845601634,2204.665771484375,2294.0,2293.861619047619
3801.0,3750.4502,3814.583529796302,3870.425649343164,3885.0147294090493,3694.775048558513,3792.5263061523438,3750.45,3747.740640394005
7836.0,6912.562,6906.436320240849,6830.573903988548,6776.823109776893,6923.660269976652,6924.7760009765625,6912.555555555556,6883.996946053946
6212.0,7262.9307,6828.534192053143,6781.385879221214,6744.755375710258,7163.057570210571,7217.746765136719,7263.0,7082.077097596846
3286.0,3305.2139,3236.951463541922,3256.7356832857695,3276.9350320709364,3313.4033818405587,3349.040283203125,3305.2,3307.4044502164484
5361.0,5512.1235,5179.450338927854,5196.611203079336,5209.354558606468,5357.292207785067,5575.205505371094,5512.111111111111,5521.697959096459
1963.0,2024.9994,2368.9802316521545,2316.380809474056,2306.62766687735,1961.6285506064742,1997.28515625,2025.0,2025.3469349261845
2273.0,2294.004,2207.039057830656,2155.53093136771,2132.1178171932606,2339.719845601634,2204.665771484375,2294.0,2293.861619047619
2934.0,2990.657,2949.6733587273593,2964.1086682057576,2990.2907041900144,3027.185160219393,2983.26220703125,2990.6666666666665,2992.3108113830617
6751.0,6912.562,6906.436320240849,6830.573903988548,6776.823109776893,6923.660269976652,6924.7760009765625,6912.555555555556,6883.996946053946
3008.0,3123.5051,3237.1775525539215,3238.0534298712555,3230.2795232448116,3124.9888852613803,3140.8385620117188,3123.5,3121.1331450216444
3863.0,3750.4502,3814.583529796302,3870.425649343164,3885.0147294090493,3694.775048558513,3792.5263061523438,3750.45,3747.740640394005
8097.0,7262.9307,6828.534192053143,6781.385879221214,6744.755375710258,7163.057570210571,7217.746765136719,7263.0,7082.077097596846
4973.0,4975.8296,4872.339582288663,4872.428871095832,4853.730874994642,4831.676735274377,5130.7607421875,4975.833333333333,4978.091024198025
5665.0,5512.1235,5179.450338927854,5196.611203079336,5209.354558606468,5357.292207785067,5575.205505371094,5512.111111111111,5521.697959096459
2904.0,2958.8918,3091.7818807242293,3093.40322940861,3095.8211981431996,2943.541491099051,2949.243896484375,2958.8888888888887,2958.40188551726
2847.0,2788.005,2564.6604739004615,2590.7383114549175,2602.599286511554,2724.5801681017765,2744.73193359375,2788.0,2787.349841103342
2702.0,2717.5376,2656.2583364667153,2609.007824554068,2593.271994758272,2692.275118396399,2757.7852172851562,2717.5,2717.118738095238
3085.0,3219.9958,3287.4621229725344,3367.760731389473,3391.792817777403,3329.390785474083,3130.0308837890625,3220.0,3222.3170133477624
3354.0,3559.3743,3159.0493353542133,3207.547658518435,3244.867298004301,3236.185488905263,3468.7147216796875,3559.5,3531.0996695526683
2591.0,2545.149,2500.4540800913,2510.6317750193994,2529.136526625003,2651.3648073709046,2793.5618286132812,2545.0,2565.9735779220778
3122.0,3219.9958,3287.4621229725344,3367.760731389473,3391.792817777403,3329.390785474083,3130.0308837890625,3220.0,3222.3170133477624
3661.0,4011.0112,4855.9378419142595,4843.479163760219,4833.9447472786205,4396.177863627454,4041.1110229492188,4011.0,4002.2778809523793
2920.0,2878.0264,3119.434641615151,3090.341346767412,3084.366793705284,2955.419878949542,2777.62255859375,2878.0,2912.9429130591634
2309.0,2305.202,2165.3048727624755,2153.8870288858216,2142.837429551596,2344.24223367004,2369.261505126953,2305.2,2305.0846601731596
4286.0,4011.0112,4855.9378419142595,4843.479163760219,4833.9447472786205,4396.177863627454,4041.1110229492188,4011.0,4002.2778809523793
2860.0,2774.252,2556.983365103393,2580.642319357011,2584.6186133507063,2727.7559962314845,2739.343536376953,2774.25,2771.0495495109476
2340.0,2260.33,2108.3806113721967,2126.2391165727504,2123.5150973664404,2218.4770498647413,2236.956024169922,2260.3333333333335,2261.3650357142856
2890.0,2977.76,3015.6362941294738,3003.054205212856,3014.399239263593,2945.127581413937,2999.6806030273438,2977.75,2980.733833333333
2885.0,2774.252,2556.983365103393,2580.642319357011,2584.6186133507063,2727.7559962314845,2739.343536376953,2774.25,2771.0495495109476
2111.0,1984.9072,2333.0778980839386,2283.58391295631,2269.9541814915456,1923.2157682592806,1979.259765625,1984.909090909091,1983.0160805566127
4400.0,4403.965,4155.063357240024,4166.463944342875,4170.385196298929,4448.213311511077,4173.823394775391,4404.0,4293.85613913864
4146.0,4157.779,4211.987618630303,4194.111856655945,4189.707528484086,4347.070881685722,4222.776397705078,4157.777777777777,4155.456671606173
4155.0,4105.7524,3763.384864899106,3739.708653871685,3728.60401249982,3887.2423012640647,4059.8780517578125,4105.75,4100.916492063491
2916.0,2685.5178,2613.907626493672,2608.290231670082,2603.940945535862,2760.595442644015,2714.136199951172,2774.25,2778.9369304633287
2922.0,2956.8887,3062.5103802248705,3062.6934344543415,3065.0444615201277,2953.3655505401402,2938.8245849609375,2956.8888888888887,2957.729922258298
3209.0,4207.904,4742.089319133698,4788.183339134079,4795.300082908308,4681.145384352145,4532.130187988281,4232.333333333333,4272.146880952381
2260.0,2285.0105,2118.430786667079,2094.247799644336,2092.192207295061,2181.214408864049,2169.4424438476562,2285.0,2283.44675
3308.0,3310.6711,3249.5919364438105,3268.121294685141,3297.740781051374,3287.5999952992715,3362.452362060547,3310.6666666666665,3310.561094738595
3639.0,3776.2458,3698.194690175007,3722.5244974694015,3758.84429703564,3779.59822537913,3791.387969970703,3776.25,3773.853763125762
5561.0,5531.183,5247.616334255175,5270.2344542314095,5275.725931077731,5420.329842027641,5565.807586669922,5531.181818181818,5533.1842780531315
2285.0,2281.4966,2175.3550480573595,2121.895711957406,2111.5145394802175,2339.3558987134456,2263.4891052246094,2281.5,2280.4339751082243
1573.0,1595.665,1435.8723906215455,1374.7775073877892,1347.7471495230138,1602.9689843970846,1593.619140625,1595.6666666666667,1594.0802826062832
6312.0,6918.556,6967.8107625061875,6900.888147932628,6850.574561675289,6847.492874207106,6925.742156982422,6918.555555555556,6918.351388361637
3263.0,3081.0034,3257.857849777629,3257.657538774354,3248.1781643303975,3119.121574804405,3072.470916748047,3081.0,3077.791673160174
3697.0,3750.3416,3641.2704287847246,3694.876585156331,3739.5219648504835,3836.3160298944567,3729.4103088378906,3750.3333333333335,3748.723051948051
3122.0,3194.2844,3287.622273974501,3369.7990172072605,3402.2369483964158,3321.7758545560064,3143.5235595703125,3194.285714285714,3192.564173076922
2708.0,2714.5776,2649.1558297981683,2598.56577840552,2581.7532536394438,2676.5570207096753,2435.29736328125,2714.5,2713.813999999999
3685.0,3754.956,3812.8796157680645,3867.9476537157643,3890.4249182745207,3712.4556675290223,3746.5196533203125,3754.9523809523807,3748.028528703743
3193.0,3561.6934,3363.637904350582,3415.0494257880255,3430.166404657344,3476.1385559637565,3288.5286865234375,3194.285714285714,3382.0343123202206
4505.0,4044.537,4911.155099276824,4864.483594674361,4833.500716658742,4192.133514286048,3456.6890869140625,4061.2,4069.218432539683
4104.0,4075.9875,3851.5945230139278,3796.1667204147543,3760.9458452983727,3848.482192532276,3814.4464111328125,4076.0,4094.0772777777775
3257.0,3194.2844,3287.622273974501,3369.7990172072605,3402.2369483964158,3321.7758545560064,3143.5235595703125,3194.285714285714,3192.564173076922
2349.0,2265.4878,2199.914118380688,2145.6675504777813,2121.4947400222645,2290.4428237579996,2564.03173828125,2265.5,2265.7409960317464
7216.0,6880.384,6965.623348398021,6889.632901245395,6826.5806140916575,6889.745232746325,6999.3197021484375,6880.375,6880.458328338328
3228.0,3194.2844,3287.622273974501,3369.7990172072605,3402.2369483964158,3321.7758545560064,3143.5235595703125,3194.285714285714,3192.564173076922
3685.0,4061.3228,4835.139468900741,4819.233186093594,4805.571260397815,4290.440722509462,4091.010009765625,4061.2,4069.218432539683
2878.0,2920.0676,3165.2600277924266,3135.497665502122,3120.720031294255,2880.30666400466,3266.7166748046875,2920.0,2934.763498251748
3421.0,3525.6719,3153.8973008209414,3201.731698869531,3244.8204203211517,3250.8129472595465,3564.0401611328125,3526.0,3496.5687619047617
6316.0,6880.384,6965.623348398021,6889.632901245395,6826.5806140916575,6889.745232746325,6999.3197021484375,6880.375,6880.458328338328
3360.0,3302.0178,3229.9129311970264,3246.982107450298,3272.7498765820783,3309.0288206865953,3036.5784912109375,3302.0,3303.3591428571426
2630.0,2823.516,2563.9870556227816,2592.098620412853,2604.6026051552235,2724.6784120595257,2920.8109130859375,2823.5,2824.6380220890214
5356.0,5429.057,5427.259297271086,5401.415481770962,5372.467494313552,5523.672615910153,5452.1807861328125,5429.066666666667,5426.078321990529
4094.0,4172.2495,4224.820604055325,4203.814539761728,4193.274902654624,4394.839081410231,4206.3775634765625,4172.25,4170.139207070707
4052.0,3989.748,3699.5632622617613,3705.6659032532243,3705.0869327765195,3920.405195039697,4309.75244140625,3989.6666666666665,3986.5300476190478
3785.0,3744.4885,3603.1390122384237,3654.62992679727,3705.07893393833,3794.764570906904,3886.6134033203125,3744.3333333333335,3754.1001991341996
2002.0,2000.5872,2365.609179064626,2312.5468601269513,2295.1562317921343,1944.0280641087447,2018.0904541015625,2000.6,2000.3622820194516
5024.0,4967.3076,4902.001955477519,4903.266845262458,4884.2795244354475,4854.6336964877555,5023.85986328125,4967.333333333333,4964.0863100510605
2721.0,2823.516,2563.9870556227816,2592.098620412853,2604.6026051552235,2724.6784120595257,2920.8109130859375,2823.5,2824.6380220890214
3906.0,3754.956,3812.8796157680645,3867.9476537157643,3890.4249182745207,3712.4556675290223,3746.5196533203125,3754.9523809523807,3748.028528703743
1489.0,1586.0,1371.2552881346373,1338.450392250811,1330.7421255843128,1558.000293516554,1607.9456787109375,1586.0,1587.0984880952376
3110.0,3200.667,3203.738983980972,3234.8050782303935,3242.98397938007,2916.740574258496,3104.5481567382812,3200.6666666666665,3222.093000000001
2941.0,2965.0042,3023.7062311173204,3012.250889538366,3024.0741788878995,2958.5544251808024,2943.3241577148438,2965.0,2973.693253968254
1872.0,1873.487,1816.8838170230783,1788.8418059219157,1788.6156456266126,1915.5614299108274,1914.195556640625,1873.5,1874.0553452380957
2492.0,2381.0012,2681.470930000957,2759.4741990334996,2806.921929540853,2231.5148616500082,2420.52783203125,2381.0,2403.189785714286
1893.0,1873.487,1816.8838170230783,1788.8418059219157,1788.6156456266126,1915.5614299108274,1914.195556640625,1873.5,1874.0553452380957
2872.0,3009.3325,2952.982188268891,2970.5803785023645,2997.7441047274215,3036.6972052288766,2974.811767578125,3009.3333333333335,3005.6979255189253
2332.0,2300.502,2186.8795275300627,2178.2932506097313,2165.1027873869352,2449.863661443611,2374.8147583007812,2300.5,2300.322968253967
3480.0,3777.812,3823.0367818539407,3877.248425274859,3888.8804151136783,3701.7958704417106,3825.0289916992188,3777.8125,3777.6959686819064
2357.0,2394.253,2752.1949728493846,2801.1447100695013,2833.252003701331,2505.0864248283324,2471.6422729492188,2394.25,2397.0239880952377
2959.0,2945.23,3078.136585306943,3079.0760779519396,3080.849827471535,2950.251194274926,2921.7739868164062,2945.222222222222,2945.9578846708846
5355.0,5514.1934,5253.30358390562,5275.440755265267,5289.2723597787635,5415.143018227245,5550.70166015625,5514.2,5512.740743058112
2578.0,2551.5364,2507.353659380452,2520.18896483126,2539.8705846851217,2670.4583367049636,2814.5878295898438,2551.5,2586.722321428571
2425.0,2381.0012,2681.470930000957,2759.4741990334996,2806.921929540853,2231.5148616500082,2420.52783203125,2381.0,2403.189785714286
1772.0,1873.487,1816.8838170230783,1788.8418059219157,1788.6156456266126,1915.5614299108274,1914.195556640625,1873.5,1874.0553452380957
6105.0,6941.1133,7004.6032228818285,6932.294995190833,6882.2058240925535,6961.339183085365,6971.598449707031,6941.111111111111,6940.019382170114
3901.0,4017.9944,4878.399097865607,4866.719852630166,4857.728913896942,4405.916600052937,4081.764892578125,4018.0,4018.329043650793
3263.0,3105.4014,3274.4630268293995,3276.475589266395,3269.3140535405482,3107.332911800797,3143.3203735351562,3105.4,3116.4186500721485
1654.0,1582.166,1441.9793309830648,1380.1209032868128,1357.0721997447909,1621.5199467190541,1592.7922973632812,1582.1666666666667,1584.0331803751803
2301.0,2300.502,2186.8795275300627,2178.2932506097313,2165.1027873869352,2449.863661443611,2374.8147583007812,2300.5,2300.322968253967
2959.0,3105.4014,3274.4630268293995,3276.475589266395,3269.3140535405482,3107.332911800797,3143.3203735351562,3105.4,3116.4186500721485
3069.0,3004.3977,3094.430273965746,3053.921400574368,3050.4042530483775,2804.6201659023063,2935.2184448242188,2965.0,2973.3332539682538
2391.0,2394.253,2752.1949728493846,2801.1447100695013,2833.252003701331,2505.0864248283324,2471.6422729492188,2394.25,2397.0239880952377
5357.0,5461.999,5449.182023792099,5425.606965750846,5398.708156683356,5574.346339545969,5356.971923828125,5462.0,5461.4238877230855
1937.0,2006.6338,2339.612794363449,2293.4864914097616,2288.8526499313302,1954.8730109175958,1992.5582275390625,2006.6363636363637,2006.5319944042885
1744.0,1790.0306,1893.066455067903,1841.6267627847883,1828.5261056685995,1879.7350881726743,1809.8840942382812,1790.0,1811.0836507936506
3781.0,3706.8357,3687.8019226742836,3713.042856916223,3743.603973495965,3766.748158690869,3695.2129516601562,3706.8333333333335,3705.6114361471864
2253.0,2289.3384,2117.5138083845122,2133.6774433859755,2132.928912983174,2239.557615446378,2293.94775390625,2289.3333333333335,2296.3128333333334
4043.0,4160.8027,3750.941151060948,3729.1406761678572,3715.153026553684,3888.6920847467263,4031.5545043945312,4161.0,4153.362261904762
2765.0,2790.0193,2564.0601476800603,2585.537172010947,2593.255457245905,2709.979147619073,2763.0213012695312,2790.0,2789.818882062381
7353.0,6732.706,6875.649376587109,6812.424727402056,6768.5649834318465,6761.647671685525,6745.960998535156,6732.7,6761.689496707541
2377.0,2390.0176,2726.280681345397,2768.0766551392117,2795.422443863643,2513.2923446899804,2485.50439453125,2390.0,2390.1574047619056
4278.0,4131.7524,4197.487490356496,4181.000404792829,4175.479570816415,4390.488172538142,4226.407531738281,4131.714285714285,4130.547189671439
4272.0,4131.7524,4197.487490356496,4181.000404792829,4175.479570816415,4390.488172538142,4226.407531738281,4131.714285714285,4130.547189671439
4052.0,4160.8027,3750.941151060948,3729.1406761678572,3715.153026553684,3888.6920847467263,4031.5545043945312,4161.0,4153.362261904762
2388.0,2390.0176,2726.280681345397,2768.0766551392117,2795.422443863643,2513.2923446899804,2485.50439453125,2390.0,2390.1574047619056
2965.0,3248.9878,3167.5376862898174,3194.7874584887522,3199.769600077234,3022.2891408876167,3129.0906372070312,3249.0,3245.0671666666667
4998.0,4928.098,4934.721282898578,4906.876406797694,4874.404285656452,4760.1286780105,4967.109375,4928.0,4935.896964285715
3696.0,3767.8499,3818.45730506335,3863.8007989162124,3873.3682352996602,3711.8418549471826,3797.5010986328125,3767.85,3769.0713167977187
2996.0,2988.6755,2945.278795781076,2962.0179296359256,2988.699870606788,3013.3757004867366,2962.4169311523438,2988.6666666666665,2985.359148629149
2990.0,2915.4521,3013.7073585188664,3003.2646741629924,3016.2283117136467,2945.9808954719774,2952.239501953125,2915.5,2921.4213333333337
1579.0,1580.5028,1378.0915530345628,1348.52028963275,1340.6711202990082,1529.791379774455,1651.5947875976562,1580.5,1586.3755865800867
1507.0,1580.5028,1378.0915530345628,1348.52028963275,1340.6711202990082,1529.791379774455,1651.5947875976562,1580.5,1586.3755865800867
1666.0,1580.1678,1446.520115772355,1389.7670341598168,1368.199561405867,1609.7610066346388,1588.024658203125,1580.1666666666667,1578.6701484071482
3811.0,3704.5364,3619.373359936493,3671.7961123891564,3716.0755323891044,3787.8443623643543,3723.23876953125,3704.5,3702.8840000000014
4038.0,3994.5334,3682.512588323156,3687.8939316407905,3687.6245854468234,3914.0585311983305,4160.803527832031,3994.3333333333335,3990.259476190477
2854.0,2790.0193,2564.0601476800603,2585.537172010947,2593.255457245905,2709.979147619073,2763.0213012695312,2790.0,2789.818882062381
4997.0,4928.098,4934.721282898578,4906.876406797694,4874.404285656452,4760.1286780105,4967.109375,4928.0,4935.896964285715
2990.0,2935.7502,3085.953778027293,3086.323833866535,3088.0130821933762,2965.368787064188,2930.8087158203125,2935.75,2937.407303668553
3326.0,3321.2048,3232.5253000422363,3250.1594597269377,3276.4579800077518,3301.597820333918,3321.092529296875,3321.2,3318.190222222223
3240.0,3321.2048,3232.5253000422363,3250.1594597269377,3276.4579800077518,3301.597820333918,3321.092529296875,3321.2,3318.190222222223
4076.0,4104.0503,3786.385414236447,3735.883613300196,3727.4796046950723,3843.0484046689817,4082.3422241210938,4104.0,4078.8557142857144
5439.0,5513.4624,5211.726844054234,5236.4165569873185,5238.615791857281,5383.540752024419,5543.528137207031,5513.461538461538,5516.220865598997
3325.0,3176.1245,3315.61589548596,3393.271701113622,3400.7349144142945,3291.1974403278728,3125.9591064453125,3176.125,3175.082880841381
3736.0,3760.5574,3815.1130654877998,3866.7090914333594,3876.099950075338,3698.336026226709,3790.2200927734375,3760.5555555555557,3760.0659926574863
5602.0,5383.785,5367.4740361073655,5347.931684508167,5333.696095169542,5497.926298265156,5316.3001708984375,5383.785714285715,5383.486586500505
4348.0,4224.3867,4240.2018265057795,4193.337400888931,4189.66790591252,4210.495814247057,4255.003112792969,4174.444444444444,4151.408227339654
5390.0,5383.785,5367.4740361073655,5347.931684508167,5333.696095169542,5497.926298265156,5316.3001708984375,5383.785714285715,5383.486586500505
4118.0,4114.9644,3740.70465650394,3719.900010569194,3714.3028702514766,3882.564870117072,4029.2628173828125,4115.0,4111.647499999999
3698.0,3387.431,3186.8445423097273,3234.1758569959347,3263.281245564156,3228.7087472908315,3352.427978515625,3387.5,3364.8932142857143
