Actual,xgboost,linear,l1,l2,poly2,poly3,regtree,forest
2904.0,2950.0166,3127.390022967973,3135.9585252209527,3140.615945118061,2940.741026962889,2953.6175537109375,2950.0,2947.8919552392063
2847.0,2788.013,2584.326673161042,2612.4698773426753,2634.81598189372,2741.3097833422507,2768.6298828125,2788.0,2789.408957015208
2702.0,2717.52,2680.2435071346117,2639.0325173569818,2607.595572533726,2702.078676379664,2784.4368896484375,2717.5,2716.6698730158732
3085.0,3219.9766,3316.7731242232276,3396.6685764045305,3426.786187999598,3301.216731785724,3156.7550048828125,3220.0,3223.081724067599
3354.0,3559.2852,3123.65425748501,3168.3092029221716,3212.95448819985,3247.7831331824564,3421.9241943359375,3559.5,3527.0416666666656
2591.0,2545.1882,2487.767239791934,2498.290190601494,2527.900131993846,2668.5636111357016,2769.5277099609375,2545.0,2568.095415584416
3122.0,3219.9766,3316.7731242232276,3396.6685764045305,3426.786187999598,3301.216731785724,3156.7550048828125,3220.0,3223.081724067599
3661.0,4011.0056,4859.455340976692,4843.044443675939,4823.46766617844,4340.687924913989,4050.0758361816406,4011.0,3985.626903540904
2920.0,2878.0183,3157.478945140225,3137.16516279608,3123.4765201276487,2944.8107558329066,2774.7794799804688,2878.0,2909.2420029774144
2309.0,2305.2002,2182.7566433107677,2174.449101799677,2157.9422022259732,2339.820824715396,2369.5362243652344,2305.2,2305.7536468253966
4286.0,4011.0056,4859.455340976692,4843.044443675939,4823.46766617844,4340.687924913989,4050.0758361816406,4011.0,3985.626903540904
2860.0,2774.249,2558.816218764743,2583.7042339199215,2600.6537363151574,2731.6181459825602,2745.7821044921875,2774.25,2778.2937315323566
2340.0,2260.3325,2108.555593003599,2126.3805028810384,2131.2384523182045,2224.366785440172,2243.7068786621094,2260.3333333333335,2263.872456349207
2890.0,2965.4846,3021.950951294015,3013.116638745052,3025.5359548912647,2942.866830823594,3011.1175537109375,2965.5,2968.8001789321784
2885.0,2774.249,2558.816218764743,2583.7042339199215,2600.6537363151574,2731.6181459825602,2745.7821044921875,2774.25,2778.2937315323566
2111.0,1990.6227,2369.4676757975813,2323.9664313814956,2297.9299243421683,1913.0744837182865,1979.0338439941406,1990.625,1990.7769996947502
4400.0,4403.938,4159.396405631862,4170.698069836812,4181.475985243751,4480.2667948085145,4155.614562988281,4404.0,4317.35332936508
4146.0,4177.3013,4233.597455939031,4218.76666875545,4208.17973515152,4381.317417885715,4226.857177734375,4177.285714285715,4176.01502136752
4155.0,4105.738,3783.3368301778864,3761.442937716569,3738.7644511545677,3905.827743583155,4074.886993408203,4105.75,4102.950936507937
2916.0,2718.457,2633.017269071912,2631.7728328385583,2627.357486222927,2762.7191548441915,2718.346649169922,2774.25,2785.80779502442
2922.0,2947.4304,3083.277894833056,3089.0965638774414,3096.772770219879,2946.2071333538915,2940.916259765625,2947.4285714285716,2945.948727613889
3209.0,4215.29,4711.053240362353,4746.907245838662,4770.0601663629,4616.842260767051,4489.122528076172,4232.333333333333,4224.236047619047
2260.0,2285.0054,2121.4296997717265,2098.4691766672877,2086.705386897358,2183.1838270385633,2169.2107543945312,2285.0,2286.0866190476195
3308.0,3310.67,3224.173601029308,3244.943115069729,3283.7267014434074,3300.042772519344,3364.334442138672,3310.6666666666665,3310.945807581308
3639.0,3771.6638,3674.434226790452,3702.2668461086123,3753.141985440361,3783.8260372429213,3790.654998779297,3771.6666666666665,3766.8311190476193
5561.0,5478.9995,5235.514916430668,5252.2995757961835,5266.179200267623,5389.034701747689,5532.651428222656,5479.0,5480.145577658452
2285.0,2281.4966,2195.6307500788953,2146.5377755859245,2113.4091368051277,2328.4581357077695,2255.0108337402344,2281.5,2283.6792103174607
1573.0,1595.6652,1468.946424275291,1409.3189693037293,1359.0993563482625,1600.6853572145046,1592.157470703125,1595.6666666666667,1593.7237745310244
6312.0,7028.5723,7019.1987569923895,6946.5381022396705,6859.327664818193,6987.324247024735,7034.198333740234,7028.571428571428,7049.891281163285
3263.0,3081.0046,3258.8751541095717,3256.0506077590453,3242.645417249845,3121.1710337570985,3067.2376098632812,3081.0,3089.144369047619
3697.0,3733.0195,3600.2331764832834,3654.1982471899737,3726.4382355325906,3825.389302611409,3706.499298095703,3733.0,3731.8267142857144
3122.0,3194.2861,3292.8248967849195,3386.022371344923,3433.3356055123313,3307.726751334092,3159.1630859375,3194.285714285714,3196.5943667721162
2708.0,2714.5405,2670.6947110776964,2624.8164351593477,2592.1618123723692,2672.384277498466,2627.912841796875,2714.5,2713.0867857142857
3685.0,3748.3357,3835.7128443946967,3907.272189067535,3936.701278733377,3660.101415629353,3752.3583984375,3748.3333333333335,3747.041498584749
3193.0,3647.9543,3387.21861311043,3452.085398733736,3469.016402871437,3392.911229244084,2991.06982421875,3194.285714285714,3434.530435314685
4505.0,4020.936,4921.2001428713575,4871.17300878642,4819.993041588899,4222.236324571219,3491.389892578125,4061.2,4038.1518066378067
4104.0,4076.2556,3885.8788151890967,3835.012894760359,3776.30767172762,3856.5292388950766,3969.889892578125,4076.0,4100.537178571428
3257.0,3194.2861,3292.8248967849195,3386.022371344923,3433.3356055123313,3307.726751334092,3159.1630859375,3194.285714285714,3196.5943667721162
