School Code,"Percent (%) 
Eligible FRPM 
(Ages 5-17)"
1612590125716,0.945
1612590126748,0.922
1612590128413,0.935
1612590129403,0.939
1612590129635,0.487
1612590129932,0.235
1612590130146,0.859
1612590130179,0.882
1612590130575,0.921
1612590130617,0.827
1612590130633,0.852
1612590130666,0.907
1612590130732,0.954
1612590131896,0.63
1612590132514,0.258
1612590132555,0.574
1612590132688,0.919
1612590134015,0.677
1612590135210,0.855
1612590135905,0.871
1612590136051,0.484
1612590137943,0.738
1612593030772,0.117
1612596001630,0.826
1612596001648,0.16
1612596001655,0.806
1612596001663,0.925
1612596001689,0.863
1612596001697,0.76
1612596001713,0.89
1612596001739,0.487
1612596001754,0.0803
1612596001812,0.767
1612596001820,0.91
1612596001838,0.866
1612596001846,0.929
1612596001853,0.357
1612596001879,0.741
1612596001895,0.248
1612596001903,0.974
1612596001911,0.0724
1612596001929,0.943
1612596001945,0.317
1612596001978,0.891
1612596001994,0.807
1612596002018,0.771
1612596002042,0.914
1612596002059,0.967
1612596002075,0.963
1612596002083,0.214
1612596002091,0.899
1612596002109,0.179
1612596002117,0.729
1612596002125,0.895
1612596002141,0.285
1612596002174,0.342
1612596002182,0.936
1612596002190,0.951
1612596002216,0.163
1612596002273,0.92
1612596056998,0.861
1612596057004,0.445
1612596057020,0.934
1612596057046,0.953
1612596057061,0.629
1612596057079,0.537
1612596057087,0.936
1612596057095,0.853
1612596066450,0.94
1612596072235,0.981
1612596096523,0.908
1612596111660,0.489
1612596113807,0.767
1612596114011,0.743
1612596117568,0.942
1612596117972,0.429
1612596118608,0.875
1612596118616,0.905
1612596118640,0.508
1612596118657,0.96
1612750000001,0.0
1612750130286,0.135
1612750136515,0.0114
1612756002281,0.0235
1612756002299,0.0131
1612756002307,0.0
1612756066492,0.018
1612910000001,0.263
1612910134528,0.69
1612910137588,0.601
1612916002372,0.646
1612916002398,0.784
1612916002414,0.494
1612916002422,0.736
1612916002430,0.652
1612916002448,0.339
1612916002455,0.728
1612916002463,0.734
1612916057111,0.683
1612916066518,0.651
1613090000001,0.222
1613090101212,0.757
1613090111799,0.656
1613090114421,0.65
1613090130849,0.508
1613090137745,0.634
1613090137810,0.679
1613096002505,0.546
1613096002513,0.672
1613096002521,0.826
1613096002539,0.634
1613096002547,0.627
1613096002554,0.625
1613096002562,0.83
1613096002604,0.618
1613096002612,0.79
1613096002620,0.855
1613096002653,0.757
1613096002703,0.559
1750930114579,0.0376
1750930123935,0.0803
1750930125930,0.0498
1750930131615,0.0165
1750930132704,0.12
1750930138453,0.531
1750936001374,0.124
1750936001390,0.198
1750936001424,0.175
1750936066484,0.17
1750936118038,0.0349
1751010000000,0.1
1751010000001,0.0588
1751010130096,0.0879
1751010130252,0.307
1751010130583,0.0654
1751016001366,0.0676
1751016001416,0.0647
1751016002315,0.0862
1751016002323,0.0569
1751016002349,0.234
1751016002356,0.0371
1751016066500,0.0673
1751016089361,0.0531
1751016108971,0.121
1751016114318,0.0456
1751016117592,0.0802
1751016117600,0.0772
1751196002711,0.0959
2613336002794,0.718
3100330000001,0.231
3100330129692,0.298
3100330330035,0.5
3100330330068,0.441
3739810330019,0.806
3739810330050,0.568
3739810330753,0.409
3739810334755,0.394
3739816002810,0.457
3739816002828,0.551
3739816002844,0.418
3739816002851,0.671
3739816002869,0.624
3739816002877,0.391
3739816107387,0.467
3739816107395,0.455
4100410114991,0.488
4100410129817,0.952
4100410134213,0.9
4100410430066,1.0
4100410430090,0.843
4100416069256,0.702
4613826002919,0.684
4614080430827,0.573
4614086002943,0.682
4614086002950,0.316
4614240000001,0.0
4614240110551,0.444
4614240111039,1.0
4614240118042,0.481
4614240120394,0.409
4614240121475,0.443
4614240123810,0.378
4614240123976,0.867
4614240430199,0.814
4614240430215,0.154
4614240431502,0.8
4614240431676,0.41
4614240437558,0.375
4614246002968,0.88
4614246002976,0.885
4614246003008,0.461
4614246003024,0.796
4614246003032,0.403
4614246003040,0.56
4614246003073,0.506
4614246003081,0.529
4614246003099,0.369
4614246003107,0.203
4614246057129,0.478
4614246057137,0.569
4614246109722,0.644
4614246111116,0.562
4614246113773,0.206
4614246116610,0.398
4614246119523,0.558
4614320000001,0.5
4614320433201,0.348
4614326003115,0.424
4614326105761,0.382
4614400121509,0.823
4614406003123,0.538
4614570125252,0.611
4614576003131,0.565
4614996003198,0.404
4615070000001,0.429
4615070110072,0.779
4615070129577,0.478
4615076003214,0.913
4615076003230,0.82
4615076003255,0.881
4615076003263,0.573
4615076003271,0.791
4615076094957,0.861
4615150000001,0.0
4615150430140,0.895
4615150434803,0.719
4615150435602,0.792
4615150437566,0.926
4615230000001,1.0
4615230110510,0.827
4615236003289,0.772
4615236003297,0.777
4615236089080,1.0
4615236115034,1.0
4615310110338,0.419
4615310121715,0.554
4615310430108,0.889
4615310432856,0.791
4615310437350,0.552
4615316003313,0.663
4615316003321,0.691
4615316003339,0.638
4615316105522,0.812
4615316112585,0.718
4615316112999,0.285
4615316113526,0.788
4615316113765,0.432
4615490000001,0.667
4615490101485,1.0
4615490102327,0.844
4615496003354,0.883
4615496003362,0.856
4615496003370,0.867
4615496121016,1.0
4733796002927,0.94
4755070000001,0.0
4755070433946,0.679
4755070433953,0.658
4755076003156,0.765
4755076003164,0.733
4755076003172,0.782
5100580530048,0.958
5100580530154,0.532
5100586077150,0.0
5100589010745,0.857
5615560000001,0.333
5615560530014,0.684
5615560530121,0.312
5615560532507,0.41
5615640000001,0.429
5615640530022,0.739
5615640530055,0.485
5615640531509,0.481
5615646003404,0.512
5615646003420,0.677
5615646003438,0.725
5615646003446,0.574
5615646003453,0.739
5615646105431,0.561
5615646108518,0.53
5615726003388,0.656
5615726003461,0.627
5615806003396,0.556
5615806088975,0.483
5615806111884,0.429
6100660630111,0.667
6615980630012,0.867
6615980630046,0.524
6615980631259,0.613
6615986003495,0.826
6615986057152,0.726
6616060133223,0.789
6616060634758,0.684
6616066003503,0.719
6616140630087,0.889
6616140635250,0.622
6616146003511,0.742
6616146003537,0.885
6616146103576,0.679
6616220118729,0.9
6616220630038,0.824
6616220637504,0.887
6616226003552,0.921
7100740107326,0.308
7100740107334,0.087
7100740107342,0.143
7100740114470,0.86
7100740118208,0.462
7100740120444,1.0
7100740129528,0.793
7100740129684,0.577
7100740134114,0.198
7100740730614,0.754
7100740731380,0.218
7100746077168,0.318
7616300000001,0.0
7616300107524,0.111
7616300730283,0.0494
7616300731125,0.0398
7616300733725,0.124
7616300734244,0.0436
7616480000001,0.455
7616480100461,0.675
7616480100479,0.629
7616480106583,0.722
7616480110494,0.682
7616480113761,0.601
7616480115063,0.387
7616480117218,0.519
7616480730101,0.71
7616480730259,0.531
7616480730465,0.541
7616480730481,0.375
7616480730861,0.681
7616486003578,0.749
7616486003594,0.907
7616486003602,0.813
7616486003610,0.828
7616486003628,0.609
7616486003636,0.831
7616486057178,0.854
7616486061154,0.711
7616486084941,0.834
7616486108989,0.599
7616486110514,0.695
7616486113104,0.743
7616486115380,0.642
7616486115703,0.219
7616486117501,0.614
7616550000000,0.4
7616550000001,0.0
7616550102376,0.215
7616550108019,0.315
7616550110528,0.22
7616550127464,0.456
7616556003644,0.319
7616556003651,0.388
7616556070981,0.37
7616556109730,0.183
7616556112718,0.237
7616556117410,0.19
7616556119754,0.201
7616630130930,0.405
7616636003669,0.293
7616636101943,0.409
7616636119838,0.205
7616716003677,0.0694
7616970000001,0.0
7616970737023,0.572
7616970737619,0.519
7616976003685,0.704
7616976003701,0.764
7617050133769,0.237
7617056003719,0.411
7617130000001,0.0
7617136003727,0.0203
7617136003743,0.0241
7617136003750,0.0616
7617136003768,0.0456
7617136003792,0.0256
7617210000001,0.5
7617210107797,0.179
7617210730457,0.39
7617210730572,0.286
7617210733980,0.295
7617210733998,0.579
7617390730440,0.538
7617390730473,0.362
7617390730549,0.232
7617396003826,0.41
7617396003834,0.2
7617396003842,0.53
7617396003875,0.138
7617396057186,0.291
7617470000001,0.0
7617476003909,0.0112
7617476003917,0.0673
7617476003925,0.0375
7617476003933,0.0277
7617540000000,0.455
7617540000001,0.317
7617540106088,0.499
7617540135822,0.547
7617540730044,0.117
7617540730317,0.331
7617540730333,0.9
7617540730358,0.422
7617540730416,0.688
7617540730424,0.489
7617540730655,0.826
7617540731646,0.222
7617540731836,0.497
7617540734566,0.762
7617540734764,0.715
7617540737809,0.731
7617546003958,0.29
7617546003966,0.14
7617546003974,0.945
7617546003982,0.974
7617546004030,0.633
7617546004048,0.593
7617546004055,0.818
7617546004063,0.104
7617546004097,0.353
7617546004105,0.186
7617546004154,0.943
7617546004162,0.236
7617546004170,0.444
7617546004188,0.0783
7617546004196,0.915
7617546004220,0.396
7617546004238,0.5
7617546004246,0.251
7617546004253,0.135
7617546004261,0.877
7617546004295,0.931
7617546004303,0.416
7617546004311,0.143
7617546004329,0.756
7617546004337,0.227
7617546004345,0.0991
7617546004352,0.377
7617546004360,0.0698
7617546004378,0.45
7617546004394,0.409
7617546004402,0.767
7617546004410,0.831
7617546096226,0.925
7617546105357,0.368
7617546111504,0.193
7617546112395,0.376
7617546114904,0.364
7617546118087,0.0861
7617620000001,0.0
7617620110684,0.466
7617620129064,0.247
7617626004428,0.715
7617626096234,0.466
7617626108765,0.414
7617626110803,0.378
7617626110811,0.516
7617626119226,0.508
7617700000001,0.143
7617706004444,0.012
7617706004451,0.0171
7617706004477,0.0241
7617706004501,0.0303
7617706066583,0.0228
7617880000001,0.25
7617880116863,0.791
7617880125435,0.777
7617880730184,0.695
7617880735407,0.672
7617886004527,0.786
7617886004535,0.787
7617886004543,0.78
7617886004568,0.849
7617886004576,0.776
7617886061162,0.737
7617886084966,0.775
7617886098578,0.692
7617886109383,0.783
7617960000000,0.488
7617960000001,0.309
7617960101477,0.889
7617960110973,0.785
7617960126805,0.39
7617960129643,0.401
7617960132100,0.689
7617960132118,0.829
7617960132233,0.439
7617960133637,0.65
7617960135434,0.493
7617960730291,0.588
7617960730325,0.64
7617960730598,0.438
7617960732164,0.702
7617960732941,0.438
7617960733253,0.851
7617960733659,0.963
7617960735316,0.618
7617960735902,0.853
7617966004600,0.905
7617966004659,0.62
7617966004667,0.951
7617966004691,0.919
7617966004733,0.425
7617966004741,0.9
7617966004758,0.617
7617966004766,0.941
7617966004774,0.931
7617966004782,0.383
7617966004808,0.0811
7617966004824,0.94
7617966004832,0.876
7617966004840,0.219
7617966004857,0.584
7617966004865,0.888
7617966004873,0.707
7617966004881,0.912
7617966004899,0.342
7617966004907,0.933
7617966004915,0.979
7617966004931,0.893
7617966004956,0.706
7617966004964,0.748
7617966004972,0.935
7617966004980,0.466
7617966004998,0.692
7617966005003,0.532
7617966005011,0.97
7617966005037,0.64
7617966005045,0.888
7617966057210,0.909
7617966057228,0.928
7617966057236,0.679
7617966057244,0.452
7617966061170,0.819
7617966097141,0.444
7617966099717,0.344
7617966112015,0.318
7617966114086,1.0
7617966114094,0.936
7617966118368,0.851
7617966119515,0.444
7617966120885,0.897
7618040000001,0.167
7618040102566,0.0685
7618040108324,0.0506
7618040109173,0.0742
7618040113118,0.0695
7618040113589,0.0529
7618040116541,0.078
7618040119032,0.0504
7618040132902,0.13
7618040730051,0.0686
7618040730218,0.0629
7618040734368,0.0422
7618040736504,0.047
7618040736819,0.333
7618046005060,0.0279
7618046005078,0.0433
7618046005086,0.0876
7618046005094,0.0136
7618046005102,0.0377
7618046005110,0.0387
7618046005128,0.0386
7618046005136,0.0327
7618046005144,0.0488
7618046005151,0.023
7618046066591,0.042
7618046071039,0.0526
7618046089130,0.0938
7618046096036,0.0478
7618046097158,0.0609
7618046097166,0.0727
7618046100952,0.0679
7618046108161,0.0567
7618046110449,0.0217
7618046113336,0.0737
7618046114326,0.0434
7618046117451,0.0459
7618046117485,0.0503
7618120000001,0.0
7618120131714,0.0531
7618126005169,0.117
7618126005177,0.0859
7618126005185,0.234
7618126005193,0.0771
7618126005235,0.149
7618126005243,0.124
7770240134072,0.854
8100820106625,1.0
8100820114116,0.464
8100820830042,1.0
8100820830059,0.637
8618200833004,0.547
8618200836205,0.644
8618206005375,0.827
8618206005383,0.729
8618206005391,0.847
8618206005417,0.64
8618206005425,0.453
8618206005433,0.832
8618206005441,0.462
8618206005458,0.807
8618206113013,0.641
9100900000001,0.333
9100900106047,1.0
9100900123521,0.339
9100900136036,0.137
9100900930016,1.0
9100900930123,0.324
9100900930131,1.0
9100906069470,0.336
9618380000001,0.0
9618380100024,0.104
9618380107227,0.16
9618380111724,0.132
9618380129965,0.259
9618380136200,0.407
9618386005466,0.51
9618386005474,0.094
9618386096614,0.247
9618386107361,0.252
9618386110456,0.0825
9618386112361,0.0968
9618460123125,0.243
9618466005482,0.57
9618530000001,0.0526
9618530930081,0.0774
9618530930164,0.344
9618530930214,0.14
9618530932756,0.409
9618530934554,0.713
9618530936302,0.205
9618796005508,0.396
9618796109698,0.443
9618876005516,0.3
9618876110167,0.351
9618956005524,0.368
9619030110155,0.333
9619030930040,0.786
9619030930107,0.846
9619030937805,0.565
9619036005540,0.757
9619036005565,0.599
9619036005573,0.798
9619036095301,0.57
9619110000001,0.0
9619116005581,0.1
9619116103857,0.0714
9619290000001,0.5
9619296005615,0.567
9619296106678,0.607
9619456005631,0.678
9619456112569,0.604
9619456114664,0.556
9619520000001,0.0
9619526005649,0.493
9619526005656,0.7
9619526005664,0.452
9619600000001,0.667
9619606005680,0.542
9619606107437,0.512
9619780000001,0.333
9619780101519,0.247
9619780108258,0.0664
9619786005706,0.0893
9619786005714,0.291
9619786098693,0.394
9619786103527,0.0699
9619786109441,0.11
9619866005722,0.333
9737830000001,0.0
9737830121566,0.508
9737830930073,0.443
9737830930099,0.625
9737836005490,0.628
9737836005623,0.326
9737836110498,0.812
10101080109991,0.88
10101080111682,0.558
10101080119628,0.827
10101081030337,1.0
10101081030899,1.0
10101086069488,0.802
10101086085112,0.97
10619946005730,0.792
10620266005763,0.237
10620426005797,0.93
10621096005839,0.169
10621170000001,0.4
10621170101949,0.778
10621170106419,0.111
10621170108142,0.151
10621170110270,0.683
10621170111153,0.295
10621170113548,0.239
10621170113555,0.225
10621170113563,0.13
10621170118018,0.36
10621170123869,0.441
10621170133314,0.418
10621171030196,0.404
10621171030469,0.43
10621171030501,0.291
10621171030683,0.509
10621171031004,0.732
10621171031053,0.453
10621176005847,0.537
10621176005854,0.19
10621176005862,0.376
10621176005870,0.651
10621176005888,0.674
10621176005904,0.849
10621176005912,0.821
10621176005920,0.753
10621176005938,0.74
10621176066617,0.499
10621176097026,0.776
10621176100408,0.535
10621176101190,0.468
10621176101984,0.511
10621176104624,0.526
10621176106660,0.435
10621176108088,0.738
10621176108096,0.274
10621176109235,0.871
10621176109243,0.294
10621176109912,0.366
10621176109920,0.329
10621176110258,0.207
10621176112742,0.334
10621176113575,0.297
10621176113583,0.302
10621176116313,0.565
10621176116321,0.536
10621176117550,0.322
10621176120083,0.217
10621176120091,0.331
10621251030113,0.767
10621251030477,0.943
10621251030873,0.5
10621251031376,0.737
10621256005961,0.941
10621256005979,0.78
10621256057269,0.736
10621256110209,0.807
10621256110217,0.819
10621256110225,0.819
10621256113849,0.934
10621580108977,1.0
10621580120246,1.0
10621580126250,1.0
10621581031954,1.0
10621581032150,0.711
10621586006027,0.763
10621586006043,0.883
10621586006050,0.758
10621586115190,0.755
10621660000001,0.577
10621660106740,0.773
10621660108100,0.938
10621660108118,0.87
10621660108555,0.751
10621660113811,0.977
10621660113829,0.98
10621660114355,0.863
10621660114553,0.154
10621660119339,0.98
10621660120964,0.926
10621660121533,0.382
10621660127514,0.553
10621660129338,0.978
10621660132134,0.759
10621660133942,0.85
10621660136150,0.895
10621661030279,0.624
10621661030287,0.918
10621661030295,0.875
10621661030584,0.923
10621661030642,0.891
10621661030675,0.892
10621661030717,0.718
10621661030840,0.956
10621661031632,0.936
10621661031897,0.787
10621661032507,0.865
10621661032911,0.838
10621661034214,0.916
10621661035831,0.916
10621666006068,0.985
10621666006076,0.967
10621666006084,0.538
10621666006092,0.976
10621666006100,0.621
10621666006118,0.969
10621666006126,0.98
10621666006142,0.952
10621666006159,0.985
10621666006183,0.959
10621666006191,0.948
10621666006217,0.947
10621666006225,0.905
10621666006233,0.747
10621666006258,0.97
10621666006266,0.628
10621666006274,0.966
10621666006282,0.924
10621666006290,0.976
10621666006308,0.958
10621666006316,0.976
10621666006324,0.991
10621666006332,0.825
10621666006357,0.974
10621666006365,0.991
10621666006373,0.971
10621666006381,0.512
10621666006407,0.981
10621666006415,0.961
10621666006423,0.97
10621666006431,0.879
10621666006449,0.961
10621666006456,0.893
10621666006464,0.967
10621666006472,0.985
10621666006480,0.963
10621666006514,0.938
10621666006522,0.96
10621666006530,0.926
10621666006548,0.906
10621666006555,0.974
10621666006563,0.956
10621666006571,0.981
10621666006589,0.945
10621666006597,0.944
10621666057285,0.885
10621666057293,0.966
10621666057327,0.968
10621666057335,0.979
10621666057343,0.702
10621666061188,0.882
10621666061196,0.932
10621666061204,0.973
10621666068704,0.695
10621666085120,0.822
10621666085138,0.933
10621666088538,0.983
10621666088546,0.983
10621666088934,0.561
10621666088942,0.807
10621666101091,0.914
10621666101109,0.559
10621666102016,0.845
10621666103832,0.658
10621666103840,0.743
10621666105746,0.985
10621666109961,0.977
10621666111231,0.969
10621666111249,0.888
10621666111256,0.83
10621666112619,0.812
10621666112882,0.914
10621666116651,0.837
10621666117477,0.952
10621666120125,0.922
10621666120703,0.969
10622400113142,0.607
10622400114587,0.667
10622406006704,0.613
10622406006712,0.603
10622406006720,0.644
10622406108328,0.6
10622406114805,0.518
10622570124727,0.6
10622571033695,0.406
10622571033729,0.861
10622650105692,0.947
10622650106815,0.684
10622650108092,0.915
10622650116640,0.612
10622650116657,0.824
10622650126292,0.672
10622651030378,0.918
10622651033703,0.885
10622651035310,0.649
10622656006738,0.94
10622656006746,0.968
10622656006753,0.669
10622656006761,0.896
10622656006787,0.952
10622656006795,0.956
10622656006803,0.932
10622656006829,0.865
10622656006837,0.61
10622656006845,0.924
10622656006878,0.872
10622656088959,0.859
10622811033950,0.884
10622816006894,0.831
10622816006902,0.86
10623236006993,0.907
10623310127175,0.678
10623310130880,0.623
10623316007009,0.959
10623566007025,0.897
10623640107409,0.985
10623640126870,1.0
10623641034990,0.968
10623646007033,0.994
10623646007041,0.998
10623646007058,0.993
10623646115224,0.984
10623726007066,0.204
10623800124982,1.0
10623800136499,0.987
10623800136754,0.774
10623806007074,0.956
10624140000001,0.0
10624140113043,0.68
10624140123463,0.646
10624141030451,0.81
10624141030766,0.32
10624141030824,0.881
10624141036086,0.872
10624141036094,0.775
10624146007108,0.776
10624146007116,0.975
10624146007124,0.517
10624146007132,0.845
10624146007140,0.932
10624146007157,0.625
10624146007165,0.899
10624146007173,0.771
10624146007181,0.819
10624146007207,0.807
10624146007215,0.916
10624146117865,0.22
10624146117873,0.692
10624301030758,0.835
10624301036607,0.723
10624301036672,0.766
10624306007231,0.814
10624306007256,0.956
10624306007272,0.989
10624306007280,0.807
10624306007298,0.906
10624306007314,0.903
10624306007322,0.936
10624306007348,0.859
10624306111124,0.85
10625136007405,0.845
10625396007413,0.917
10625396112387,0.891
10625470120535,0.857
10625470135103,0.46
10625470136523,0.851
10625476007421,0.917
10738090123950,1.0
10738091030121,0.883
10738091030147,0.8
10738096005995,0.906
10738096006001,0.917
10738096006019,0.896
10739650000001,0.5
10739650106476,0.683
10739650113993,0.642
10739650114751,0.864
10739650123943,0.8
10739650125682,1.0
10739650130690,0.898
10739651030386,0.689
10739651030626,0.618
10739651035112,0.829
10739656005789,0.853
10739656006654,0.512
10739656006662,0.686
10739656006910,0.885
10739656006936,0.77
10739656006944,0.799
10739656006951,0.891
10739656007389,0.893
10739656112023,0.686
10739656112775,0.845
10739656115521,0.519
10739656120521,0.483
10739656120539,0.44
10739990000001,0.333
10739990123596,0.882
10739991033422,0.923
10739991033430,0.777
10739996006688,0.93
10739996006696,0.83
10739996007371,0.861
10739996119978,0.737
10751270129163,0.995
10751271030261,1.0
10751271030493,0.994
10751271030725,1.0
10751276006969,0.992
10751276006977,0.982
10751276006985,0.99
10752341030352,0.667
10752341037456,0.979
10752346005805,0.989
10752346006647,0.978
10752346007223,0.98
10752346007397,0.877
10752750124123,0.463
10752750124586,0.547
10752751030139,0.607
10752751036938,0.378
10752756112544,0.769
10754080000001,0.0
10754081030253,0.75
10754081035575,0.793
10754086007082,0.837
10754086007090,0.815
10755981030535,0.892
10755981030543,0.857
10755986005813,0.909
10767780108993,1.0
10767780122473,0.812
10767781030774,0.985
10767781038298,0.909
10767781038306,0.847
10767786005748,0.766
10767786006605,0.969
10767786006613,0.976
11101160000001,0.0
11101160124909,0.478
11101160130724,0.0
11101161130103,0.677
11101166077184,0.796
11625546007439,0.473
11625966007454,0.464
11626386007504,0.522
11626461136209,0.791
11626466089262,0.667
11626531130046,1.0
11626531132109,0.844
11626536007546,0.902
11626536007553,1.0
11626611130038,0.786
11626611132851,0.558
11626616007603,0.776
11626616007611,0.687
11754811130012,0.955
11754811130145,1.0
11754811135656,0.658
11754816007470,0.851
11754816007488,0.821
11754816007496,0.801
11765621130053,0.833
11765621133701,0.641
11765626007447,0.898
12101240106153,0.821
12101240106161,0.825
12101240106179,1.0
12101240106195,1.0
12101240106203,1.0
12101240134163,0.288
12101246077192,0.506
12626790109975,0.364
12626790111708,0.267
12626790127266,0.378
12626796007660,0.588
12626796007678,0.709
12626796120562,0.541
12626870107110,0.505
12626870124263,0.808
12626871230044,0.782
12626871230051,0.879
12626871230705,0.367
12626871235209,0.459
12626956007686,0.706
12627036007694,0.659
12627296007710,0.846
12627376007728,0.507
12627456007736,0.466
12627456007744,0.414
12627946007850,0.53
12628100000001,0.0
12628100108688,0.452
12628101233352,0.679
12628101233402,0.52
12628286007884,0.428
12628286116289,0.34
12628366007892,0.194
12628516007918,0.714
12628856007942,0.335
12628936007959,0.287
12629011230028,0.968
12629011234004,0.696
12629016007967,0.793
12629016007975,0.722
12629016007983,0.968
12629016007991,0.995
12629016008007,0.9
12629196008015,0.308
12629276008023,0.899
12629356008031,0.6
12629506008056,0.619
12629506008064,0.553
12629506008072,0.639
12629686008080,0.947
12629760115154,0.721
12629766008098,0.53
12629846008106,0.886
12630086008114,0.817
12630086008122,0.812
12630246008155,0.668
12630320111203,0.713
12630320124289,0.618
12630326008163,0.664
12630326008171,0.714
12630400129114,0.602
12630401230010,0.909
12630401230069,0.889
12630401237007,0.539
12630406008197,0.719
12630406008213,0.531
12630406008221,0.589
12630406008239,0.618
12630576008247,0.585
12753741232909,0.479
12753746007843,0.571
12753821230085,0.429
12753821230135,0.706
12753826008049,0.457
