School Code,"Percent (%) 
Eligible FRPM 
(Ages 5-17)"
1612186001358,0.75
1612340000001,0.25
1612340130054,0.444
1612340130484,0.269
1612340135426,0.589
1612346001440,0.765
1612346001457,0.651
1612346001473,0.496
1612346001481,0.71
1612346001499,0.297
1612346001507,0.257
1612346001523,0.526
1612346001531,0.387
1612346102917,0.513
1612420000001,0.118
1612420110460,0.534
1612420110478,0.667
1612420126763,0.528
1612420134668,0.452
1612426001572,0.515
1612426001606,0.738
1612426001622,0.662
1612426068266,0.4
1612426097679,0.618
1612426101604,0.363
1612426115505,0.422
1612426115554,0.638
1612426118525,0.255
1612590000001,0.275
1612590100065,0.847
1612590100123,0.948
1612590100701,0.773
1612590100792,0.885
1612590102988,0.905
1612590106542,0.905
1612590106559,0.8
1612590106906,0.997
1612590108944,0.791
1612590109819,0.798
1612590110189,0.889
1612590110239,0.87
1612590110247,0.651
1612590110254,0.894
1612590110262,0.953
1612590111476,0.887
1612590111856,0.68
1612590112763,0.891
1612590112771,0.869
1612590112789,0.93
1612590112797,0.944
1612590112805,0.939
1612590112813,0.888
1612590114363,0.668
1612590114454,0.428
1612590114868,0.793
1612590115014,0.757
1612590115204,0.961
1612590115238,0.888
1612590115386,1.0
1612590115576,0.966
1612590115584,0.98
1612590115592,0.767
1612590115600,0.953
1612590115618,0.898
1612590115626,0.978
1612590115667,0.962
1612590118224,0.913
1612590118653,0.833
1612590119859,0.595
1612590120188,0.953
1612590121210,0.0
1612590121228,0.0
1612590121376,0.2
1612590123711,0.884
1612590125161,0.835
1612590125716,0.86
1612590126748,0.906
1612590128413,0.934
1612590129403,0.956
1612590129635,0.797
1612590129932,0.198
1612590130146,0.766
1612590130179,0.913
1612590130575,0.911
1612590130617,0.728
1612590130633,0.772
1612590130666,0.925
1612590130732,0.922
1612590131672,0.58
1612590131896,0.724
1612590132514,0.286
1612590132555,0.545
1612590132688,0.898
1612590134015,0.701
1612590135905,0.879
1612590136051,0.446
1612590137943,0.763
1612593030772,0.0921
1612596001630,0.881
1612596001648,0.132
1612596001655,0.776
1612596001663,0.907
1612596001689,0.743
1612596001697,0.744
1612596001713,0.886
1612596001739,0.498
1612596001754,0.0633
1612596001812,0.765
1612596001820,0.897
1612596001838,0.846
1612596001846,0.903
1612596001853,0.33
1612596001879,0.739
1612596001895,0.286
1612596001903,0.948
1612596001911,0.0796
1612596001929,0.932
1612596001945,0.243
1612596001978,0.955
1612596001994,0.749
1612596002018,0.816
1612596002042,0.936
1612596002059,0.958
1612596002075,0.949
1612596002083,0.154
1612596002091,0.93
1612596002109,0.21
1612596002117,0.722
1612596002125,0.911
1612596002141,0.256
1612596002174,0.381
1612596002182,0.951
1612596002190,0.923
1612596002216,0.12
1612596002273,0.94
1612596056998,0.812
1612596057004,0.507
1612596057020,0.938
1612596057046,0.813
1612596057061,0.633
1612596057079,0.492
1612596057087,0.927
1612596057095,0.856
1612596066450,0.935
1612596072235,0.937
1612596096523,0.899
1612596111660,0.95
1612596113807,0.722
1612596114011,0.789
1612596117568,0.947
1612596117972,0.275
1612596118608,0.807
1612596118616,0.88
1612596118640,0.53
1612596118657,0.946
1612750000001,0.0
1612750130286,0.0323
1612750136515,0.0127
1612756002281,0.0192
1612756002299,0.00418
1612756002307,0.0
1612756066492,0.0086
1612910000001,0.214
1612910134528,0.627
1612910137588,0.577
1612916002372,0.594
1612916002398,0.727
1612916002414,0.48
1612916002422,0.737
1612916002430,0.623
1612916002448,0.339
1612916002455,0.674
1612916002463,0.704
1612916057111,0.657
1612916066518,0.598
1613090000001,0.138
1613090101212,0.749
1613090111799,0.612
1613090114421,0.625
1613090130849,0.507
1613090137745,0.553
1613090137810,0.765
1613096002505,0.517
1613096002513,0.678
1613096002521,0.826
1613096002539,0.639
1613096002547,0.622
1613096002554,0.625
1613096002562,0.822
1613096002604,0.589
1613096002612,0.764
1613096002620,0.855
1613096002653,0.772
1613096002703,0.559
1750930114579,0.0194
1750930123935,0.0561
1750930125930,0.0313
1750930131615,0.00687
1750930132704,0.0826
1750930138453,0.383
1750936001374,0.0817
1750936001390,0.172
1750936001424,0.122
1750936066484,0.151
1750936118038,0.0222
1751010000000,0.0263
1751010000001,0.111
1751010130096,0.0561
1751010130252,0.276
1751010130583,0.0511
1751016001366,0.0571
1751016001416,0.0608
1751016002315,0.0732
1751016002323,0.0593
1751016002349,0.247
1751016002356,0.02
1751016066500,0.0429
1751016089361,0.0266
1751016108971,0.104
1751016114318,0.0499
1751016117592,0.0611
1751016117600,0.0637
1751196002711,0.0468
2100250230011,1.0
2613336002794,0.575
3100330000001,0.6
3100330129692,0.304
3100330330035,0.727
3100330330068,0.664
3739810330019,0.714
3739810330050,0.443
3739810330753,0.342
3739810334755,0.353
3739816002810,0.447
3739816002828,0.57
3739816002844,0.403
3739816002851,0.599
3739816002869,0.564
3739816002877,0.406
3739816107387,0.451
3739816107395,0.408
4100410114991,0.417
4100410128264,0.882
4100410129817,0.895
4100410134213,1.0
4100410430066,1.0
4100410430090,0.746
4100416069256,0.83
4613826002919,0.759
4614080430207,0.5
4614080430827,0.582
4614086002943,0.688
4614086002950,0.429
4614240000001,0.143
4614240110551,0.436
4614240111039,0.75
4614240118042,0.465
4614240120394,0.273
4614240121475,0.234
4614240123810,0.314
4614240123976,0.625
4614240430199,0.699
4614240430215,0.125
4614240431502,0.727
4614240431676,0.339
4614240437558,0.322
4614246002968,0.778
4614246002976,0.822
4614246003008,0.447
4614246003024,0.787
4614246003032,0.331
4614246003040,0.521
4614246003073,0.442
4614246003081,0.483
4614246003099,0.317
4614246003107,0.195
4614246057129,0.481
4614246057137,0.51
4614246109722,0.612
4614246111116,0.485
4614246113773,0.175
4614246116610,0.331
4614246119523,0.46
4614320433201,0.318
4614326003115,0.414
4614326105761,0.369
4614400121509,0.444
4614406003123,0.615
4614570125252,0.517
4614576003131,0.867
4614996003198,0.415
4615070000001,0.5
4615070110072,0.767
4615070129577,0.398
4615076003214,0.905
4615076003230,0.743
4615076003255,0.844
4615076003263,0.594
4615076003271,0.805
4615076094957,0.889
4615150000001,0.5
4615150430140,0.95
4615150434803,0.731
4615150435602,0.774
4615150437566,0.852
4615230000001,1.0
4615230110510,0.822
4615236003289,0.78
4615236003297,0.756
4615236089080,0.933
4615236115034,0.857
4615310110338,0.433
4615310121715,0.528
4615310430108,0.889
4615310432856,0.819
4615310437350,0.484
4615316003313,0.62
4615316003321,0.645
4615316003339,0.605
4615316105522,0.73
4615316112585,0.737
4615316112999,0.316
4615316113526,0.741
4615316113765,0.417
4615490000001,0.667
4615490101485,1.0
4615490102327,0.894
4615496003354,0.875
4615496003362,0.866
4615496003370,0.947
4615496121016,0.8
4733796002927,0.909
4755070000001,0.333
4755070433946,0.556
4755070433953,0.211
4755076003156,0.353
4755076003164,0.262
4755076003172,0.31
5100580530048,0.926
5100580530154,0.483
5100586077150,0.0
5100589010745,1.0
5615560000001,0.0
5615560530014,0.583
5615560530121,0.143
5615560532507,0.372
5615640000001,0.444
5615640530022,0.806
5615640530055,0.447
5615640531509,0.464
5615646003404,0.6
5615646003420,0.815
5615646003438,0.703
5615646003446,0.503
5615646003453,0.744
5615646105431,0.484
5615646108518,0.557
5615726003388,0.631
5615726003461,0.605
5615806003396,0.516
5615806088975,0.345
5615806111884,0.374
6100660630111,0.5
6615980000001,1.0
6615980630012,0.417
6615980630046,0.492
6615980631259,0.55
6615986003495,0.775
6615986057152,0.713
6616060133223,0.797
6616060634758,0.663
6616066003503,0.78
6616140630087,0.818
6616140635250,0.594
6616146003511,0.705
6616146003537,0.909
6616146103576,0.657
6616220118729,0.841
6616220630038,0.538
6616220637504,0.818
6616226003552,0.864
7100740107326,0.185
7100740107334,0.0417
7100740107342,0.452
7100740114470,0.843
7100740118208,0.246
7100740120444,1.0
7100740129528,0.871
7100740129684,0.505
7100740134114,0.192
7100740730614,0.788
7100740731380,0.182
7100746077168,0.447
7616300000001,0.0
7616300107524,0.0
7616300730283,0.0193
7616300731125,0.0148
7616300733725,0.0754
7616300734244,0.0128
7616480000001,0.469
7616480100461,0.691
7616480100479,0.569
7616480106583,0.691
7616480110494,0.65
7616480113761,0.639
7616480115063,0.384
7616480117218,0.538
7616480730101,0.685
7616480730259,0.453
7616480730465,0.542
7616480730481,0.75
7616480730861,0.702
7616486003578,0.737
7616486003594,0.93
7616486003602,0.875
7616486003610,0.902
7616486003628,0.611
7616486003636,0.878
7616486057178,0.877
7616486061154,0.738
7616486084941,0.816
7616486108989,0.593
7616486110514,0.722
7616486113104,0.726
7616486115380,0.663
7616486115703,0.176
7616486117501,0.621
7616550000000,0.25
7616550000001,0.0
7616550102376,0.206
7616550108019,0.3
7616550110528,0.208
7616550127464,0.428
7616556003644,0.325
7616556003651,0.357
7616556070981,0.321
7616556109730,0.183
7616556112718,0.207
7616556117410,0.163
7616556119754,0.169
7616630130930,0.381
7616636003669,0.302
7616636101943,0.383
7616636119838,0.192
7616716003677,0.0417
7616970000001,0.5
7616970737023,0.558
7616970737619,0.74
7616976003685,0.724
7616976003701,0.763
7617050133769,0.298
7617056003719,0.367
7617130000001,0.0
7617136003727,0.0164
7617136003743,0.00942
7617136003750,0.0372
7617136003768,0.0308
7617136003792,0.0146
7617210000001,0.125
7617210107797,0.167
7617210730457,0.354
7617210730572,0.214
7617210733980,0.305
7617210733998,0.538
7617390000001,0.3
7617390730440,0.351
7617390730473,0.289
7617390730549,0.177
7617396003826,0.348
7617396003834,0.116
7617396003842,0.475
7617396003875,0.125
7617396057186,0.26
7617470000001,0.0
7617476003909,0.00796
7617476003917,0.0217
7617476003925,0.0144
7617476003933,0.0128
7617540000000,0.387
7617540000001,0.213
7617540106088,0.47
7617540730044,0.0848
7617540730317,0.136
7617540730333,0.692
7617540730358,0.548
7617540730416,0.818
7617540730424,0.384
7617540730655,0.833
7617540731646,0.204
7617540731836,0.469
7617540734566,0.744
7617540734764,0.678
7617540737809,0.733
7617546003958,0.245
7617546003966,0.105
7617546003974,0.951
7617546003982,0.96
7617546004030,0.638
7617546004048,0.657
7617546004055,0.821
7617546004063,0.0889
7617546004097,0.311
7617546004105,0.163
7617546004154,0.926
7617546004162,0.202
7617546004170,0.437
7617546004188,0.0755
7617546004196,0.908
7617546004220,0.34
7617546004238,0.641
7617546004246,0.199
7617546004253,0.106
7617546004261,0.892
7617546004295,0.917
7617546004303,0.36
7617546004311,0.115
7617546004329,0.716
7617546004337,0.201
7617546004345,0.0849
7617546004352,0.362
7617546004360,0.0624
7617546004378,0.434
7617546004394,0.37
7617546004402,0.721
7617546004410,0.841
7617546096226,0.922
7617546105357,0.348
7617546111504,0.157
7617546112395,0.373
7617546114904,0.355
7617546118087,0.0598
7617620000001,0.0
7617620110684,0.443
7617620129064,0.248
7617626004428,0.702
7617626096234,0.447
7617626108765,0.4
7617626110803,0.322
7617626110811,0.442
7617626119226,0.455
7617700000001,0.0
7617706004444,0.00474
7617706004451,0.0022
7617706004477,0.00571
7617706004501,0.00267
7617706066583,0.00787
7617880000001,0.207
7617880116863,0.775
7617880125435,0.76
7617880730184,0.66
7617880735407,0.654
7617886004527,0.728
7617886004535,0.772
7617886004543,0.765
7617886004568,0.823
7617886004576,0.787
7617886061162,0.713
7617886084966,0.755
7617886098578,0.717
7617886109383,0.709
7617960000000,0.273
7617960000001,0.243
7617960101477,0.83
7617960110973,0.812
7617960126805,0.883
7617960129643,0.849
7617960132100,0.726
7617960132118,0.824
7617960132233,0.851
7617960133637,0.65
7617960730291,0.498
7617960730325,0.622
7617960730598,0.399
7617960732164,0.675
7617960732941,0.47
7617960733253,0.856
7617960733659,0.834
7617960735316,0.593
7617960735902,0.931
7617966004600,0.911
7617966004659,0.575
7617966004667,0.935
7617966004691,0.912
7617966004733,0.413
7617966004741,0.886
7617966004758,0.568
7617966004766,0.889
7617966004774,0.966
7617966004782,0.339
7617966004808,0.0769
7617966004824,0.955
7617966004832,0.965
7617966004840,0.172
7617966004857,0.583
7617966004865,0.872
7617966004873,0.634
7617966004881,0.961
7617966004899,0.304
7617966004907,0.959
7617966004915,0.969
7617966004931,0.916
7617966004956,0.662
7617966004964,0.696
7617966004972,0.9
7617966004980,0.378
7617966004998,0.68
7617966005003,0.469
7617966005011,0.988
7617966005037,0.683
7617966005045,0.889
7617966057210,0.951
7617966057228,0.932
7617966057236,0.677
7617966057244,0.499
7617966061170,0.784
7617966097141,0.429
7617966099717,0.345
7617966112015,0.254
7617966114086,1.0
7617966114094,0.956
7617966118368,0.717
7617966119515,0.483
7617966120885,0.985
7618040000000,0.0
7618040000001,0.0769
7618040102566,0.041
7618040108324,0.0348
7618040109173,0.0704
7618040113118,0.0528
7618040113589,0.034
7618040116541,0.0522
7618040119032,0.0239
7618040132902,0.103
7618040730051,0.0531
7618040730218,0.0457
7618040734368,0.0236
7618040736504,0.0193
7618040736819,0.182
7618046005060,0.0221
7618046005078,0.0194
7618046005086,0.0598
7618046005094,0.0153
7618046005102,0.0177
7618046005110,0.0189
7618046005128,0.0245
7618046005136,0.0137
7618046005144,0.0235
7618046005151,0.0113
7618046066591,0.0276
7618046071039,0.0285
7618046089130,0.0616
7618046096036,0.0306
7618046097158,0.0519
7618046097166,0.0486
7618046100952,0.0347
7618046108161,0.0368
7618046110449,0.0111
7618046113336,0.0463
7618046114326,0.0241
7618046117451,0.0276
7618046117485,0.0373
7618120000001,0.0
7618120131714,0.0296
7618126005169,0.0793
7618126005177,0.0729
7618126005185,0.153
7618126005193,0.06
7618126005235,0.102
7618126005243,0.0792
7770240134072,0.878
8100820106625,1.0
8100820106666,1.0
8100820114116,0.643
8100820830042,1.0
8100820830059,0.521
8618200833004,0.524
8618200836205,0.767
8618206005375,0.788
8618206005383,0.742
8618206005391,0.862
8618206005417,0.951
8618206005425,0.667
8618206005433,0.748
8618206005441,0.416
8618206005458,0.741
8618206113013,0.587
9100900000001,0.714
9100900106047,1.0
9100900123521,0.269
9100900930016,1.0
9100900930123,0.329
9100900930131,1.0
9100906069470,0.191
9618380000001,0.444
9618380100024,0.0801
9618380107227,0.182
9618380111724,0.111
9618380129965,0.152
9618386005466,0.427
9618386005474,0.0686
9618386096614,0.207
9618386107361,0.229
9618386110456,0.0741
9618386112361,0.0772
9618460123125,0.156
9618466005482,0.337
9618530000001,0.0833
9618530930081,0.0487
9618530930164,0.293
9618530930214,0.0789
9618530930222,0.625
9618530932756,0.331
9618530934554,0.63
9618530936302,0.157
9618796005508,0.328
9618796109698,0.371
9618876005516,0.273
9618876110167,0.302
9618956005524,0.294
9619030110155,0.261
9619030930040,0.758
9619030930107,0.846
9619030937805,0.538
9619036005540,0.722
9619036005565,0.615
9619036005573,0.763
9619036095301,0.57
9619116005581,0.0806
9619116103857,0.0741
9619290000001,0.4
9619296005615,0.493
9619296106678,0.626
9619456005631,0.604
9619456112569,0.586
9619456114664,0.667
9619520000001,0.0
9619526005649,0.48
9619526005656,0.643
9619526005664,0.423
9619600000001,1.0
9619606005680,0.518
9619606107437,0.459
9619780000001,0.0
9619780101519,0.199
9619780108258,0.0485
9619786005706,0.0919
9619786005714,0.271
9619786098693,0.351
9619786103527,0.0537
9619786109441,0.0557
9619866005722,0.545
9737830000001,1.0
9737830121566,0.46
9737830930073,0.442
9737830930099,0.875
9737836005490,0.627
9737836005623,0.3
9737836110498,0.692
10101080109991,0.906
10101080111682,0.492
10101080119628,0.606
10101081030337,1.0
10101081030899,0.948
10101086069488,0.743
10101086085112,0.937
10619946005730,0.812
10620266005763,0.264
10620426005797,0.917
10621096005839,0.148
10621170000001,0.471
10621170101949,0.867
10621170106419,0.0849
10621170108142,0.119
10621170110270,0.855
10621170111153,0.288
10621170113548,0.205
10621170113555,0.179
10621170113563,0.122
10621170118018,0.255
10621170123869,0.464
10621170133314,0.372
10621171030196,0.396
10621171030469,0.518
10621171030501,0.269
10621171030683,0.497
10621171031004,0.737
10621171031053,0.435
10621176005847,0.514
10621176005854,0.163
10621176005862,0.342
10621176005870,0.681
10621176005888,0.626
10621176005904,0.87
10621176005912,0.814
10621176005920,0.779
10621176005938,0.726
10621176066617,0.504
10621176097026,0.812
10621176100408,0.539
10621176101190,0.434
10621176101984,0.505
10621176104624,0.504
10621176106660,0.404
10621176108088,0.75
10621176108096,0.232
10621176109235,0.863
10621176109243,0.28
10621176109912,0.315
10621176109920,0.279
10621176110258,0.193
10621176112742,0.32
10621176113575,0.27
10621176113583,0.259
10621176116313,0.569
10621176116321,0.528
10621176117550,0.321
10621176120083,0.173
10621176120091,0.31
10621251030113,0.737
10621251030477,0.875
10621251030873,1.0
10621251031376,0.718
10621256005961,0.778
10621256005979,0.776
10621256057269,0.697
10621256110209,0.749
10621256110217,0.836
10621256110225,0.773
10621256113849,0.735
10621580108977,0.857
10621580120246,0.5
10621580126250,0.833
10621581031954,0.818
10621581032150,0.725
10621586006027,0.721
10621586006043,0.905
10621586006050,0.746
10621586115190,0.754
10621660000001,0.167
10621660106740,0.734
10621660108100,0.921
10621660108118,0.866
10621660108555,0.803
10621660113811,0.967
10621660113829,0.98
10621660114355,0.771
10621660114553,0.0979
10621660119339,0.973
10621660120964,0.976
10621660121533,0.347
10621660127514,0.516
10621660129338,0.952
10621660132134,0.81
10621660133942,0.93
10621661030279,0.586
10621661030287,0.923
10621661030295,0.921
10621661030584,0.933
10621661030642,0.884
10621661030675,0.903
10621661030717,0.822
10621661030840,0.971
10621661031632,0.89
10621661031897,0.771
10621661032507,0.899
10621661032911,0.84
10621661034214,0.958
10621661035831,0.92
10621666006068,0.986
10621666006076,0.962
10621666006084,0.524
10621666006092,0.975
10621666006100,0.618
10621666006118,0.974
10621666006126,0.975
10621666006142,0.954
10621666006159,0.98
10621666006183,0.96
10621666006191,0.951
10621666006217,0.959
10621666006225,0.919
10621666006233,0.724
10621666006258,0.969
10621666006266,0.588
10621666006274,0.956
10621666006282,0.92
10621666006290,0.92
10621666006308,0.933
10621666006316,0.975
10621666006324,0.985
10621666006332,0.834
10621666006357,0.969
10621666006365,0.97
10621666006373,0.981
10621666006381,0.495
10621666006407,0.981
10621666006415,0.973
10621666006423,0.959
10621666006431,0.872
10621666006449,0.956
10621666006456,0.893
10621666006464,0.975
10621666006472,0.976
10621666006480,0.979
10621666006514,0.938
10621666006522,0.961
10621666006530,0.943
10621666006548,0.899
10621666006555,0.988
10621666006563,0.967
10621666006571,0.978
10621666006589,0.958
10621666006597,0.941
10621666057285,0.908
10621666057293,0.962
10621666057327,0.964
10621666057335,0.986
10621666057343,0.659
10621666057350,0.925
10621666061188,0.876
10621666061196,0.915
10621666061204,0.973
10621666068704,0.681
10621666085120,0.813
10621666085138,0.937
10621666088538,0.979
10621666088546,0.99
10621666088934,0.478
10621666088942,0.784
10621666101091,0.902
10621666101109,0.518
10621666102016,0.867
10621666103832,0.634
10621666103840,0.736
10621666105746,0.97
10621666109961,0.988
10621666111231,0.979
10621666111249,0.886
10621666111256,0.824
10621666112619,0.76
10621666112882,0.929
10621666116651,0.75
10621666117477,0.969
10621666120125,0.911
10621666120703,0.982
10622400113142,0.587
10622400114587,1.0
10622406006704,0.576
10622406006712,0.624
10622406006720,0.611
10622406108328,0.595
10622406114805,0.349
10622570124727,0.344
10622571033695,0.373
10622571033729,0.743
10622650105692,0.92
10622650106815,0.734
10622650108092,0.96
10622650116640,0.717
10622650116657,0.83
10622650126292,0.817
10622651030378,0.884
10622651033703,0.93
10622651035310,0.775
10622656006738,0.875
10622656006746,0.962
10622656006753,0.729
10622656006761,0.902
10622656006787,0.894
10622656006795,0.873
10622656006803,0.927
10622656006829,0.83
10622656006837,0.579
10622656006845,0.95
10622656006878,0.802
10622656088959,0.716
10622811033950,0.801
10622816006894,0.818
10622816006902,0.787
10623236006993,0.891
10623310127175,0.668
10623310130880,0.661
10623316007009,0.943
10623566007025,0.838
10623640107409,0.961
10623640126870,0.821
10623641034990,0.936
10623646007033,0.992
10623646007041,0.986
10623646007058,0.987
10623646115224,0.931
10623726007066,0.219
10623800124982,0.942
10623806007074,0.948
10624140113043,0.714
10624140123463,0.642
10624141030451,0.818
10624141030766,0.43
10624141030824,0.979
10624141036086,0.829
10624141036094,0.759
10624146007108,0.728
10624146007116,0.886
10624146007124,0.508
10624146007132,0.78
10624146007140,0.836
10624146007157,0.592
10624146007165,0.827
10624146007173,0.755
10624146007181,0.779
10624146007207,0.775
10624146007215,0.826
10624146117865,0.228
10624146117873,0.713
10624301030758,0.858
10624301036607,0.919
10624301036672,0.717
10624306007231,0.7
10624306007256,0.966
10624306007272,0.96
10624306007280,0.749
10624306007298,0.908
10624306007314,0.878
10624306007322,0.894
10624306007348,0.855
10624306111124,0.807
10625136007405,0.862
10625396007413,0.928
10625396112387,0.883
10625470120535,0.76
10625470127159,0.727
10625470135103,0.441
10625476007421,0.479
10738091030121,0.834
10738091030147,1.0
10738096005995,0.872
10738096006001,0.905
10738096006019,0.912
10739650000001,0.167
10739650106476,0.627
10739650113993,0.611
10739650114751,0.947
10739650123943,0.774
10739650125682,1.0
10739650130690,0.851
10739651030386,0.561
10739651030626,0.573
10739651035112,0.818
10739656005789,0.91
10739656006654,0.484
10739656006662,0.595
10739656006910,0.867
10739656006936,0.758
10739656006944,0.79
10739656006951,0.88
10739656007389,0.917
10739656112023,0.596
10739656112775,0.809
10739656115521,0.384
10739656120521,0.417
10739656120539,0.409
10739990000001,0.333
10739990123596,0.891
10739991033422,0.814
10739991033430,0.77
10739996006688,0.934
10739996006696,0.832
10739996007371,0.841
10739996119978,0.694
10751270129163,0.988
10751271030261,1.0
10751271030493,1.0
10751271030725,1.0
10751276006969,0.993
10751276006977,0.998
10751276006985,0.992
10752341030352,1.0
10752341037456,0.92
10752346005805,0.948
10752346006647,0.937
10752346007223,0.94
10752346007397,0.903
10752750124123,0.481
10752750124586,0.534
10752751030139,0.556
10752751036938,0.369
10752756096853,0.0
10752756112544,0.5
10754080000001,0.0
10754081030253,0.765
10754081035575,0.809
10754086007082,0.873
10754086007090,0.888
10755981030535,0.867
10755981030543,0.941
10755986005813,0.909
10767780108993,1.0
10767780122473,0.802
10767781030774,1.0
10767781038298,0.625
10767781038306,0.824
10767786005748,0.742
10767786006605,0.987
10767786006613,0.972
11101160000001,0.0
11101160124909,0.512
11101160130724,0.0
11101160130807,0.0
11101161130087,1.0
11101161130103,0.588
11101166077184,0.774
11625546007439,0.469
11625966007454,0.361
11626386007504,0.41
11626461136209,0.684
11626466089262,0.704
11626531130046,1.0
11626531132109,0.846
11626536007546,0.816
11626536007553,0.875
11626611130038,0.474
11626611132851,0.506
11626616007603,0.72
11626616007611,0.66
11754811130012,0.96
11754811130145,1.0
11754811135656,0.661
11754816007470,0.854
11754816007488,0.841
11754816007496,0.817
11765621130053,0.667
11765621133701,0.689
11765626007447,0.921
12101240106153,0.826
12101240106161,0.889
12101240106179,0.833
12101240106195,1.0
12101240106203,1.0
12101240134163,0.328
12101246077192,0.375
12626790109975,0.336
12626790111708,0.178
12626790127266,0.315
12626796007660,0.537
12626796007678,0.69
12626796120562,0.48
12626870107110,0.551
12626870124263,0.835
12626871230044,0.769
12626871230051,0.723
12626871230705,0.286
12626871235209,0.333
12626956007686,0.706
12627036007694,0.572
12627296007710,0.8
12627376007728,0.426
12627456007736,0.395
12627456007744,0.36
12627946007850,0.414
12628100000001,0.0
12628100108688,0.401
12628101233352,0.667
12628101233402,0.484
12628286007884,0.356
12628286116289,0.3
12628366007892,0.174
12628516007918,1.0
12628856007942,0.286
12628936007959,0.136
12629011230028,0.96
12629011234004,0.992
12629016007967,0.971
12629016007975,0.961
12629016007983,0.862
12629016007991,0.962
12629016008007,0.929
12629196008015,0.448
12629271230150,0.687
12629276008023,0.951
12629356008031,0.818
12629506008056,0.593
12629506008064,0.452
12629506008072,0.584
12629686008080,0.786
12629760115154,0.744
12629766008098,0.483
12629846008106,0.833
12630086008114,0.77
12630086008122,0.814
12630246008155,0.579
12630320111203,0.646
12630320124289,0.687
12630326008163,0.68
12630326008171,0.72
12630400129114,0.46
12630401230010,0.8
12630401230069,0.833
12630401237007,0.415
12630406008197,0.706
12630406008213,0.462
12630406008221,0.553
12630406008239,0.418
